supplier,sku,laya,laya_prob
IEK,280200031_,Измерения и инструмент,0.2722
IEK,280200032_,Измерения и инструмент,0.2657
IEK,280200033_,Измерения и инструмент,0.3913
IEK,280200034_,Измерения и инструмент,0.3483
IEK,280200035_,Щиты и боксы,0.3082
IEK,280200036_,Измерения и инструмент,0.2889
IEK,280200037_,"Кабель, провод, СКС",0.3172
IEK,280200038_,"Кабель, провод, СКС",0.2519
IEK,280200039_,"Кабель, провод, СКС",0.2599
IEK,280200040_,"Кабель, провод, СКС",0.2853
IEK,280200041_,"Кабель, провод, СКС",0.2976
IEK,280200042_,"Кабель, провод, СКС",0.3164
IEK,280200043_,"Шины, клеммы, изоляторы",0.817
IEK,280200044_,"Шины, клеммы, изоляторы",0.8414
IEK,280200045_,"Шины, клеммы, изоляторы",0.8068
IEK,280200046_,"Шины, клеммы, изоляторы",0.797
IEK,280200047_,"Шины, клеммы, изоляторы",0.826
IEK,280200048_,"Шины, клеммы, изоляторы",0.8217
IEK,280200049_,"Шины, клеммы, изоляторы",0.8133
IEK,280200050_,"Кабель, провод, СКС",0.2594
IEK,280200051_,"Кабель, провод, СКС",0.2737
IEK,280200052_,"Кабель, провод, СКС",0.2375
IEK,280200053_,"Кабель, провод, СКС",0.2237
IEK,280200054_,"Кабель, провод, СКС",0.2233
IEK,280200055_,"Кабель, провод, СКС",0.2725
IEK,280200056_,"Кабель, провод, СКС",0.2813
IEK,280200057_,"Кабель, провод, СКС",0.2824
IEK,280200058_,"Шины, клеммы, изоляторы",0.9396
IEK,280200059_,"Шины, клеммы, изоляторы",0.9257
IEK,280200060_,"Шины, клеммы, изоляторы",0.7151
IEK,280200061_,"Шины, клеммы, изоляторы",0.9345
IEK,280200062_,"Шины, клеммы, изоляторы",0.9097
IEK,280200063_,"Шины, клеммы, изоляторы",0.9365
IEK,280200064_,"Шины, клеммы, изоляторы",0.9582
IEK,280200065_,"Шины, клеммы, изоляторы",0.9549
IEK,280200066_,Измерения и инструмент,0.8211
IEK,280200067_,"Кабель, провод, СКС",0.1978
IEK,280200068_,Измерения и инструмент,0.8474
IEK,280200069_,Щиты и боксы,0.2487
IEK,280200070_,Щиты и боксы,0.2372
IEK,280200071_,Измерения и инструмент,0.2259
IEK,280200072_,Щиты и боксы,0.2152
IEK,280200073_,"Кабель, провод, СКС",0.201
IEK,280200080_,"Шины, клеммы, изоляторы",0.8528
IEK,280200081_,"Шины, клеммы, изоляторы",0.8277
IEK,280200082_,"Кабель, провод, СКС",0.2779
IEK,280200083_,"Шины, клеммы, изоляторы",0.9558
IEK,280200084_,Щиты и боксы,0.2414
IEK,280200085_,Измерения и инструмент,0.2625
IEK,280200086_,"Кабель, провод, СКС",0.2399
IEK,280200087_,Измерения и инструмент,0.3847
IEK,280200088_,Измерения и инструмент,0.3184
IEK,280200108_,Измерения и инструмент,0.2688
IEK,280200109_,"Кабель, провод, СКС",0.3093
IEK,280200166_,Измерения и инструмент,0.807
IEK,280200167_,Измерения и инструмент,0.8602
IEK,280200252_,"Трубы, кабель-каналы, лотки",0.9226
IEK,280200257_,Измерения и инструмент,0.5902
IEK,280300003_,"Кабель, провод, СКС",0.3749
IEK,280300004_,"Кабель, провод, СКС",0.3772
IEK,280300005_,"Шины, клеммы, изоляторы",0.9659
IEK,280300007_,"Шины, клеммы, изоляторы",0.9749
IEK,280300009_,"Шины, клеммы, изоляторы",0.9758
IEK,280300011_,"Шины, клеммы, изоляторы",0.9616
IEK,280300012_,Измерения и инструмент,0.3353
IEK,280300013_,Измерения и инструмент,0.365
IEK,280300017_,Измерения и инструмент,0.2344
IEK,280300020_,"Кабель, провод, СКС",0.3369
IEK,280300021_,Щиты и боксы,0.2799
IEK,280300022_,Щиты и боксы,0.2519
IEK,280300024_,"Кабель, провод, СКС",0.5229
IEK,280300028_,Измерения и инструмент,0.3984
IEK,280300030_,Измерения и инструмент,0.3526
IEK,280300031_,Измерения и инструмент,0.3775
IEK,280300034_,Измерения и инструмент,0.4545
IEK,280300035_,Измерения и инструмент,0.4284
IEK,280300036_,Измерения и инструмент,0.4598
IEK,280300037_,"Шины, клеммы, изоляторы",0.9772
IEK,280300038_,"Шины, клеммы, изоляторы",0.9737
IEK,280300039_,"Кабель, провод, СКС",0.333
IEK,280300040_,"Кабель, провод, СКС",0.3465
IEK,280300048_,"Кабель, провод, СКС",0.2568
IEK,280300049_,Щиты и боксы,0.272
IEK,280300054_,Щиты и боксы,0.2348
IEK,280300055_,"Кабель, провод, СКС",0.3598
IEK,280300056_,"Кабель, провод, СКС",0.379
IEK,280300057_,"Кабель, провод, СКС",0.3851
IEK,280300058_,"Кабель, провод, СКС",0.3822
IEK,280300071_,"Кабель, провод, СКС",0.3662
IEK,280300072_,"Кабель, провод, СКС",0.3513
IEK,280300073_,"Кабель, провод, СКС",0.3752
IEK,280300074_,"Кабель, провод, СКС",0.3442
IEK,280300078_,"Кабель, провод, СКС",0.4835
IEK,280300080_,"Кабель, провод, СКС",0.3637
IEK,280300081_,Щиты и боксы,0.2363
IEK,280300082_,"Кабель, провод, СКС",0.3827
IEK,280300083_,Щиты и боксы,0.1916
IEK,280300084_,Щиты и боксы,0.1735
IEK,280300085_,Щиты и боксы,0.1714
IEK,280300086_,Измерения и инструмент,0.3774
IEK,280300088_,Щиты и боксы,0.1814
IEK,280300092_,"Кабель, провод, СКС",0.2558
IEK,280300103_,Измерения и инструмент,0.3566
IEK,280300104_,"Кабель, провод, СКС",0.4295
IEK,280300122_,"Кабель, провод, СКС",0.3779
IEK,280300128_,Измерения и инструмент,0.4241
IEK,280300131_,"Кабель, провод, СКС",0.3496
IEK,280300145_,Розетки и выключатели,0.417
IEK,280300146_,"Контакторы, пускатели, управление",0.6403
IEK,280300147_,"Трубы, кабель-каналы, лотки",0.5634
IEK,280300179_,Коробки установочные,0.8341
IEK,280300180_,Коробки установочные,0.4984
IEK,280300181_,Коробки установочные,0.5124
IEK,280300182_,Коробки установочные,0.3584
IEK,280300229_,Розетки и выключатели,0.8281
IEK,280300231_,Измерения и инструмент,0.9899
IEK,280300232_,"Кабель, провод, СКС",0.5148
IEK,280300235_,"Кабель, провод, СКС",0.525
IEK,280300236_,Щиты и боксы,0.34
IEK,280300237_,Щиты и боксы,0.405
IEK,280300250_,Щиты и боксы,0.8524
IEK,280300260_,"Кабель, провод, СКС",0.372
IEK,280300269_,Измерения и инструмент,0.881
IEK,280300273_,"Кабель, провод, СКС",0.358
IEK,280300274_,"Кабель, провод, СКС",0.3609
IEK,280300279_,УЗО и дифавтоматы,0.2378
IEK,280300280_,УЗО и дифавтоматы,0.2463
IEK,280300289_,"Шины, клеммы, изоляторы",0.9699
IEK,280300295_,Щиты и боксы,0.814
IEK,280300354_,Измерения и инструмент,0.9957
IEK,280300356_,Измерения и инструмент,0.7765
IEK,280300396_,Коробки установочные,0.8613
IEK,280300397_,Коробки установочные,0.8089
IEK,280300399_,Коробки установочные,0.8801
IEK,280300400_,Коробки установочные,1.0
IEK,280300401_,Коробки установочные,0.351
IEK,280300402_,Коробки установочные,0.3489
IEK,280300403_,"Шины, клеммы, изоляторы",0.3473
IEK,280300404_,Коробки установочные,0.3803
IEK,280300589_,Измерения и инструмент,0.6319
IEK,280300590_,Измерения и инструмент,0.5945
IEK,280300591_,Измерения и инструмент,0.5596
IEK,280300592_,Измерения и инструмент,0.6354
IEK,280300626_,Измерения и инструмент,0.6455
IEK,280300644_,"Кабель, провод, СКС",0.6672
IEK,280300645_,"Кабель, провод, СКС",0.5092
IEK,280300673_,"Трубы, кабель-каналы, лотки",0.219
IEK,280300678_,Измерения и инструмент,0.5242
IEK,280300685_,Коробки установочные,0.3141
IEK,280300696_,Розетки и выключатели,0.5805
IEK,280300733_,Измерения и инструмент,0.4841
IEK,280300734_,Измерения и инструмент,0.4339
IEK,280300735_,Измерения и инструмент,0.4442
IEK,280300736_,Измерения и инструмент,0.4319
IEK,280300737_,"Кабель, провод, СКС",0.4528
IEK,280300738_,"Кабель, провод, СКС",0.4828
IEK,280300739_,"Трубы, кабель-каналы, лотки",0.5109
IEK,280300740_,"Трубы, кабель-каналы, лотки",0.5241
IEK,280300741_,"Трубы, кабель-каналы, лотки",0.5853
IEK,280300742_,"Трубы, кабель-каналы, лотки",0.6997
IEK,280300743_,"Трубы, кабель-каналы, лотки",0.6989
IEK,280300744_,Измерения и инструмент,0.7412
IEK,280300745_,Измерения и инструмент,0.7644
IEK,280300746_,Щиты и боксы,0.2782
IEK,280300747_,"Кабель, провод, СКС",0.264
IEK,280300748_,"Шины, клеммы, изоляторы",0.2624
IEK,280300950_,Розетки и выключатели,0.7669
IEK,280300951_,Розетки и выключатели,0.79
IEK,280301023_,"Кабель, провод, СКС",0.227
IEK,280301024_,"Кабель, провод, СКС",0.2152
IEK,290100002_,Измерения и инструмент,0.451
IEK,290100003_,Измерения и инструмент,0.4755
IEK,290100004_,"Кабель, провод, СКС",0.4197
IEK,290100005_,Щиты и боксы,0.2683
IEK,290100009_,Щиты и боксы,0.294
IEK,290100010_,Измерения и инструмент,0.793
IEK,290100011_,Измерения и инструмент,0.2775
IEK,290100013_,"Кабель, провод, СКС",0.4419
IEK,290100014_,"Кабель, провод, СКС",0.4578
IEK,290100015_,УЗО и дифавтоматы,0.2263
IEK,290100016_,"Кабель, провод, СКС",0.275
IEK,290100017_,"Кабель, провод, СКС",0.4806
IEK,290100029_,Щиты и боксы,0.3869
IEK,290100031_,Щиты и боксы,0.3
IEK,290100032_,Щиты и боксы,0.2501
IEK,290100033_,Щиты и боксы,0.3085
IEK,290100034_,Щиты и боксы,0.2701
IEK,290100035_,Измерения и инструмент,0.7803
IEK,290100036_,Измерения и инструмент,0.8371
IEK,290100101_,Измерения и инструмент,0.252
IEK,290100110_,Щиты и боксы,0.6454
IEK,290100122_,Щиты и боксы,0.4066
IEK,290100132_,Измерения и инструмент,0.7996
IEK,290100133_,Измерения и инструмент,0.8439
IEK,290100134_,Измерения и инструмент,0.5471
IEK,290100135_,Измерения и инструмент,0.8785
IEK,290100136_,Измерения и инструмент,0.5048
IEK,290100137_,Измерения и инструмент,0.5718
IEK,290100138_,Измерения и инструмент,0.3508
IEK,290100139_,Измерения и инструмент,0.6207
IEK,290100140_,Измерения и инструмент,0.837
IEK,290100141_,Измерения и инструмент,0.8465
IEK,290100142_,Измерения и инструмент,0.5012
IEK,290100143_,Измерения и инструмент,0.7235
IEK,290100144_,Измерения и инструмент,0.6765
IEK,290100145_,Измерения и инструмент,0.8362
IEK,290100146_,Щиты и боксы,0.3627
IEK,290100147_,Щиты и боксы,0.4158
IEK,290100148_,Щиты и боксы,0.402
IEK,290200005_,"Кабель, провод, СКС",0.4712
IEK,290200006_,"Кабель, провод, СКС",0.4335
IEK,290200008_,"Кабель, провод, СКС",0.438
IEK,290200009_,"Кабель, провод, СКС",0.4263
